"C:\Program Files (x86)\Steam\steamapps\common\SourceFilmmaker\game\sfm.exe" +sv_lan 1 -useqtport -tools -dev -sw -w 1280 -h 720 +mat_hdr_level 3 +mat_queue_mode 0 -game usermod -insecure

c:\users\timothy\documents\github\sfmanimation\scene1.dmx#0

1280x720 @24.00 fps
motion blur samples:    per-camera settings
depth of field samples: per-camera settings

Frame  	Frame  	Total  	Shot                   	Map                    	DoF    	MBlur  	Total
Number 	Time   	Time   	Name                   	Name                   	Count  	Count  	Count
   5510	  0.316	   1821	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5511	  0.319	   1822	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5512	  0.316	   1822	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5513	  0.348	   1822	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5514	  0.336	   1823	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5515	  0.322	   1823	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5516	  0.322	   1823	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5517	  0.322	   1824	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5518	  0.312	   1824	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5519	  0.312	   1824	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5520	  0.319	   1824	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5521	  0.291	   1825	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5522	  0.314	   1825	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5523	  0.321	   1825	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5524	  0.312	   1826	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5525	  0.315	   1826	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5526	  0.317	   1826	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5527	  0.315	   1827	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5528	  0.311	   1827	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5529	  0.317	   1827	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5530	  0.316	   1828	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5531	  0.313	   1828	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5532	  0.286	   1828	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5533	  0.320	   1829	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5534	  0.310	   1829	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5535	  0.314	   1829	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5536	  0.317	   1829	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5537	  0.309	   1830	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5538	  0.310	   1830	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5539	  0.320	   1830	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5540	  0.309	   1831	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5541	  0.312	   1831	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5542	  0.324	   1831	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5543	  0.293	   1832	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5544	  0.308	   1832	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5545	  0.317	   1832	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5546	  0.311	   1833	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5547	  0.311	   1833	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5548	  0.312	   1833	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5549	  0.322	   1834	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5550	  0.306	   1834	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5551	  0.310	   1834	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5552	  0.316	   1834	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5553	  0.280	   1835	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5554	  0.310	   1835	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5555	  0.317	   1835	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5556	  0.316	   1836	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5557	  0.312	   1836	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5558	  0.319	   1836	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5559	  0.316	   1837	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5560	  0.315	   1837	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5561	  0.319	   1837	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5562	  0.313	   1838	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5563	  0.313	   1838	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5564	  0.286	   1838	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5565	  0.325	   1838	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5566	  0.320	   1839	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5567	  0.320	   1839	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5568	  0.329	   1839	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5569	  0.319	   1840	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5570	  0.309	   1840	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5571	  0.318	   1840	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5572	  0.313	   1841	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5573	  0.310	   1841	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5574	  0.317	   1841	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5575	  0.310	   1842	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5576	  0.291	   1842	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5577	  0.319	   1842	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5578	  0.320	   1843	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5579	  0.313	   1843	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5580	  0.310	   1843	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5581	  0.315	   1844	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5582	  0.312	   1844	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5583	  0.311	   1844	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5584	  0.319	   1844	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5585	  0.318	   1845	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5586	  0.311	   1845	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5587	  0.289	   1845	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5588	  0.315	   1846	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5589	  0.315	   1846	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5590	  0.327	   1846	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5591	  0.322	   1847	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5592	  0.315	   1847	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5593	  0.312	   1847	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5594	  0.315	   1848	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5595	  0.315	   1848	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5596	  0.310	   1848	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5597	  0.316	   1849	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5598	  0.277	   1849	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5599	  0.308	   1849	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5600	  0.315	   1849	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5601	  0.311	   1850	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5602	  0.313	   1850	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5603	  0.320	   1850	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5604	  0.318	   1851	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5605	  0.309	   1851	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5606	  0.314	   1851	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5607	  0.314	   1852	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5608	  0.270	   1852	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5609	  1.625	   1854	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5610	  1.108	   1855	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5611	  0.322	   1855	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5612	  0.327	   1855	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5613	  0.321	   1856	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5614	  0.312	   1856	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5615	  0.319	   1856	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5616	  0.343	   1857	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5617	  0.352	   1857	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5618	  1.128	   1858	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5619	  0.656	   1859	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5620	  0.349	   1859	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5621	  0.338	   1859	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5622	  0.340	   1860	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5623	  0.340	   1860	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5624	  0.354	   1860	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5625	  0.337	   1861	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5626	  0.402	   1861	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5627	  0.326	   1861	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5628	  0.334	   1862	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5629	  0.338	   1862	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5630	  0.345	   1863	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5631	  0.345	   1863	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5632	  0.350	   1863	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5633	  0.355	   1864	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5634	  0.334	   1864	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5635	  0.339	   1864	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5636	  0.328	   1865	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5637	  0.331	   1865	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5638	  0.339	   1865	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5639	  0.340	   1866	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5640	  0.346	   1866	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5641	  0.356	   1866	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5642	  0.340	   1867	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5643	  0.322	   1867	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5644	  0.332	   1867	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5645	  0.333	   1868	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5646	  0.329	   1868	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5647	  0.346	   1868	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5648	  0.346	   1869	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5649	  0.350	   1869	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5650	  0.340	   1869	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5651	  0.337	   1870	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5652	  0.328	   1870	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5653	  0.380	   1870	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5654	  0.368	   1871	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5655	  0.347	   1871	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5656	  0.330	   1871	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5657	  0.330	   1872	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5658	  0.352	   1872	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5659	  0.378	   1872	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5660	  0.341	   1873	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5661	  0.329	   1873	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5662	  0.325	   1873	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5663	  0.319	   1874	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5664	  0.327	   1874	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5665	  0.334	   1874	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5666	  0.329	   1875	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5667	  0.321	   1875	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5668	  0.322	   1875	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5669	  0.316	   1876	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5670	  0.321	   1876	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5671	  0.329	   1876	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5672	  0.267	   1877	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5673	  0.314	   1877	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5674	  0.320	   1877	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5675	  0.311	   1878	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5676	  0.313	   1878	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5677	  0.314	   1878	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5678	  0.319	   1879	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5679	  0.317	   1879	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5680	  0.315	   1879	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5681	  0.324	   1879	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5682	  0.314	   1880	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5683	  0.280	   1880	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5684	  0.320	   1880	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5685	  0.319	   1881	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5686	  0.323	   1881	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5687	  0.327	   1881	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5688	  0.316	   1882	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5689	  0.311	   1882	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5690	  0.317	   1882	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5691	  0.312	   1883	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5692	  0.310	   1883	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5693	  0.321	   1883	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5694	  0.317	   1884	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5695	  0.289	   1884	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5696	  0.321	   1884	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5697	  0.313	   1885	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5698	  0.314	   1885	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5699	  0.309	   1885	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5700	  0.319	   1885	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5701	  0.312	   1886	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
   5702	  0.310	   1886	shot11                	koth_sollytude_rc1.bsp	    8	    8	    8
